state_id,state_name,state_file,province_id,province_name,blocked_by
928,Kymi,928-Kyme.txt,6186,,rocket_site_spawn + naval slots
404,Kyzyl Orda,404-Saykhin.txt,10506,,rocket_site_spawn
763,Königsberg,763-Konigsberg.txt,348,,rocket_site_spawn + naval slots
763,Königsberg,763-Konigsberg.txt,6332,Königsberg,naval slots
763,Königsberg,763-Konigsberg.txt,11265,,naval slots
493,La Libertad,493-La Libertad.txt,1937,,naval slots
493,La Libertad,493-La Libertad.txt,2085,,naval slots
493,La Libertad,493-La Libertad.txt,4969,,rocket_site_spawn + naval slots
493,La Libertad,493-La Libertad.txt,8056,,naval slots
493,La Libertad,493-La Libertad.txt,10494,,naval slots
493,La Libertad,493-La Libertad.txt,10864,,naval slots
493,La Libertad,493-La Libertad.txt,12790,Cartagena,naval slots
302,La Paz,302-bolivia.txt,10952,,rocket_site_spawn
332,Labrador,332-Labrador.txt,1426,,rocket_site_spawn + naval slots
332,Labrador,332-Labrador.txt,4720,,naval slots
332,Labrador,332-Labrador.txt,12503,,naval slots
558,Lagos,558-Nigeria.txt,2050,Lagos,naval slots
558,Lagos,558-Nigeria.txt,4952,,rocket_site_spawn + naval slots
1069,Lan Chang,1069 - Lan Chang.txt,10356,,rocket_site_spawn
133,Lanark,133-Strathclyde.txt,6350,,naval slots
133,Lanark,133-Strathclyde.txt,6385,,naval slots
133,Lanark,133-Strathclyde.txt,6395,,naval slots
133,Lanark,133-Strathclyde.txt,9237,,naval slots
133,Lanark,133-Strathclyde.txt,9350,,rocket_site_spawn + naval slots
133,Lanark,133-Strathclyde.txt,11218,Dumfries,naval slots
132,Lancashire,132-North-west England.txt,3205,,rocket_site_spawn + naval slots
132,Lancashire,132-North-west England.txt,6335,,naval slots
132,Lancashire,132-North-west England.txt,6384,Liverpool,naval slots
22,Languedoc,22-Roussillion.txt,6770,,rocket_site_spawn
22,Languedoc,22-Roussillion.txt,6960,,naval slots
22,Languedoc,22-Roussillion.txt,9898,Montpellier,naval slots
22,Languedoc,22-Roussillion.txt,11877,,naval slots
869,Lanna,869-Lanna.txt,1488,Chiang Mai,rocket_site_spawn
670,Laos,670-Laos.txt,4568,,rocket_site_spawn
148,Lappi,148-Lappi.txt,3055,,rocket_site_spawn
148,Lappi,148-Lappi.txt,11125,Tornio,naval slots
148,Lappi,148-Lappi.txt,11164,Kemi,naval slots
810,Latgale,810-Zemgale.txt,9275,,rocket_site_spawn
2,Lazio,2-Italy.txt,923,,naval slots
2,Lazio,2-Italy.txt,6862,,naval slots
2,Lazio,2-Italy.txt,9904,Rome,rocket_site_spawn
2,Lazio,2-Italy.txt,11751,,naval slots
2,Lazio,2-Italy.txt,11846,Anzio,naval slots
2,Lazio,2-Italy.txt,13413,Ostia,naval slots
553,Lebanon,553-Lebanon.txt,792,Beirut,naval slots
553,Lebanon,553-Lebanon.txt,1108,,rocket_site_spawn + naval slots
553,Lebanon,553-Lebanon.txt,11919,,naval slots
308,Leeward Islands,308-Britain SA.txt,4450,,naval slots
308,Leeward Islands,308-Britain SA.txt,7123,,rocket_site_spawn + naval slots
113,Leinster,113-Ireland.txt,285,Wexford,naval slots
113,Leinster,113-Ireland.txt,3359,Drogheda,naval slots
113,Leinster,113-Ireland.txt,7377,Wicklow,rocket_site_spawn + naval slots
113,Leinster,113-Ireland.txt,11293,Dublin,naval slots
195,Leningrad,195-Leningrad Area.txt,3151,Leningrad,rocket_site_spawn + naval slots
195,Leningrad,195-Leningrad Area.txt,6174,,naval slots
174,León,174-Leon.txt,3727,,rocket_site_spawn
751,Liangshan,751-Liangshan.txt,2067,,rocket_site_spawn
298,Liberia,298-Liberia.txt,7959,Monrovia,naval slots
298,Liberia,298-Liberia.txt,8006,,rocket_site_spawn + naval slots
273,Libyan Desert,273-Italian Africa.txt,4191,,rocket_site_spawn
303,Lima,303-Peru.txt,2156,Piura,naval slots
303,Lima,303-Peru.txt,5190,,naval slots
303,Lima,303-Peru.txt,8199,,naval slots
303,Lima,303-Peru.txt,12983,,rocket_site_spawn + naval slots
303,Lima,303-Peru.txt,12997,Lima,naval slots
1059,Limbang,1059 - Limbang.txt,10269,,rocket_site_spawn
1059,Limbang,1059 - Limbang.txt,13377,,naval slots
1059,Limbang,1059 - Limbang.txt,13378,Limbang,naval slots
25,Limousin,25-Limousin.txt,625,,rocket_site_spawn
727,Line Islands,727-Line Islands.txt,13048,,naval slots
727,Line Islands,727-Line Islands.txt,13049,,naval slots
727,Line Islands,727-Line Islands.txt,13053,,rocket_site_spawn + naval slots
258,Lipetsk,258-lipetsk.txt,9394,,rocket_site_spawn
112,Lisbon,112-Lisbon.txt,799,,naval slots
112,Lisbon,112-Lisbon.txt,3861,,naval slots
112,Lisbon,112-Lisbon.txt,6924,,rocket_site_spawn + naval slots
112,Lisbon,112-Lisbon.txt,11805,Lisbon,naval slots
736,Litorale,736-Litorale.txt,6626,Trieste,rocket_site_spawn + naval slots
853,Ljubljana,853-Ljubljana.txt,9627,Ljubljana,rocket_site_spawn
30,Loire,30-Loire.txt,11465,Nantes,rocket_site_spawn + naval slots
30,Loire,30-Loire.txt,11616,,naval slots
159,Lombardy,159-Lombardy.txt,969,,rocket_site_spawn
491,Loreto,491-Loreto.txt,13291,,rocket_site_spawn
959,Los Andes,959 - Los Andes.txt,13308,,rocket_site_spawn
121,Lothian,121-Scottish Lowlands.txt,6300,Rosyth,naval slots
121,Lothian,121-Scottish Lowlands.txt,9314,,rocket_site_spawn
121,Lothian,121-Scottish Lowlands.txt,9383,,naval slots
121,Lothian,121-Scottish Lowlands.txt,9392,Edinburgh,naval slots
121,Lothian,121-Scottish Lowlands.txt,11378,,naval slots
371,Louisiana,371-Louisiana.txt,4507,,naval slots
371,Louisiana,371-Louisiana.txt,4535,,naval slots
371,Louisiana,371-Louisiana.txt,7524,,naval slots
371,Louisiana,371-Louisiana.txt,7552,New Orleans,naval slots
371,Louisiana,371-Louisiana.txt,7555,,rocket_site_spawn
371,Louisiana,371-Louisiana.txt,12313,,naval slots
371,Louisiana,371-Louisiana.txt,12398,,naval slots
544,Lourenço Marques,544-East Africa.txt,2193,,naval slots
544,Lourenço Marques,544-East Africa.txt,5177,,rocket_site_spawn
544,Lourenço Marques,544-East Africa.txt,5212,,naval slots
544,Lourenço Marques,544-East Africa.txt,8245,Lourenco Marques,naval slots
4,Lower Austria,4-Austria.txt,11651,,rocket_site_spawn
66,Lower Silesia,66-Niederschlesien.txt,3485,,rocket_site_spawn
540,Luanda,540-Angola.txt,5158,,naval slots
540,Luanda,540-Angola.txt,8219,,naval slots
540,Luanda,540-Angola.txt,8248,Luanda,rocket_site_spawn + naval slots
92,Lublin,92-Lublin.txt,6580,,rocket_site_spawn
208,Luga,208-Pskov.txt,104,,naval slots
208,Luga,208-Pskov.txt,6197,,rocket_site_spawn
208,Luga,208-Pskov.txt,9097,,naval slots
208,Luga,208-Pskov.txt,11186,,naval slots
888,Lusambo,888-Lusambo.txt,2024,Bakwanga,rocket_site_spawn
8,Luxembourg,8-Luxemburg.txt,13375,,rocket_site_spawn
623,Luzon,623-Luzon.txt,4101,,naval slots
623,Luzon,623-Luzon.txt,4214,,naval slots
623,Luzon,623-Luzon.txt,4350,,naval slots
623,Luzon,623-Luzon.txt,4368,,naval slots
623,Luzon,623-Luzon.txt,7439,,naval slots
623,Luzon,623-Luzon.txt,10241,,naval slots
623,Luzon,623-Luzon.txt,10252,,naval slots
623,Luzon,623-Luzon.txt,12213,Aparri,rocket_site_spawn + naval slots
91,Lwów,91-Tarnopol.txt,491,,rocket_site_spawn
295,Léopoldville,295-Congo.txt,10968,Boma,naval slots
295,Léopoldville,295-Congo.txt,13370,,rocket_site_spawn
729,Macau,729-Macau.txt,4189,Macau,rocket_site_spawn + naval slots
106,Macedonia,106-Macedonia.txt,3833,,rocket_site_spawn
543,Madagascar,543-Madagascar.txt,2200,,naval slots
543,Madagascar,543-Madagascar.txt,5128,Antananarivo,rocket_site_spawn + naval slots
543,Madagascar,543-Madagascar.txt,5185,,naval slots
543,Madagascar,543-Madagascar.txt,5222,,naval slots
543,Madagascar,543-Madagascar.txt,8180,,naval slots
543,Madagascar,543-Madagascar.txt,8188,,naval slots
543,Madagascar,543-Madagascar.txt,8246,,naval slots
543,Madagascar,543-Madagascar.txt,10993,,naval slots
543,Madagascar,543-Madagascar.txt,11015,,naval slots
543,Madagascar,543-Madagascar.txt,12956,,naval slots
697,Madeira,697-Madeira.txt,3118,Funchal,rocket_site_spawn + naval slots
679,Madinah,679-Hejaz.txt,2033,,naval slots
679,Madinah,679-Hejaz.txt,10835,,rocket_site_spawn
982,Madras States,982 - Madras States.txt,1321,Kochin,rocket_site_spawn + naval slots
982,Madras States,982 - Madras States.txt,7402,,naval slots
41,Madrid,41-Madrid.txt,9767,,rocket_site_spawn
874,Magadan,874-Magadan.txt,1865,,naval slots
874,Magadan,874-Magadan.txt,10540,,rocket_site_spawn + naval slots
874,Magadan,874-Magadan.txt,12683,Magadan,naval slots
507,Magallanes,507-Southern Chile.txt,5201,Punta Delgada,naval slots
507,Magallanes,507-Southern Chile.txt,5209,,rocket_site_spawn + naval slots
507,Magallanes,507-Southern Chile.txt,5215,Punta Arenas,naval slots
507,Magallanes,507-Southern Chile.txt,8218,,naval slots
582,Magnitogorsk,582-Sourthern Urals.txt,7373,,rocket_site_spawn
288,Magwe,288-Magwe.txt,7034,,rocket_site_spawn
344,Malatya,344-Adana.txt,806,,naval slots
344,Malatya,344-Adana.txt,9893,Gaziantep,rocket_site_spawn
344,Malatya,344-Adana.txt,11746,Adana,naval slots
770,Malawi,770-Malawi.txt,12908,,rocket_site_spawn
281,Maldives,281-India.txt,4967,Malé,rocket_site_spawn + naval slots
116,Malta,116-Malta.txt,12003,Valletta,rocket_site_spawn + naval slots
1056,Manado,1056-Manado.txt,1098,,naval slots
1056,Manado,1056-Manado.txt,1289,,naval slots
1056,Manado,1056-Manado.txt,1484,,naval slots
1056,Manado,1056-Manado.txt,1505,,naval slots
1056,Manado,1056-Manado.txt,1518,,naval slots
1056,Manado,1056-Manado.txt,4262,,naval slots
1056,Manado,1056-Manado.txt,4307,,naval slots
1056,Manado,1056-Manado.txt,4493,,naval slots
1056,Manado,1056-Manado.txt,4537,,naval slots
1056,Manado,1056-Manado.txt,7311,,naval slots
1056,Manado,1056-Manado.txt,10153,Manado,naval slots
1056,Manado,1056-Manado.txt,10169,Gorontalo,rocket_site_spawn + naval slots
1056,Manado,1056-Manado.txt,10197,,naval slots
1056,Manado,1056-Manado.txt,12358,,naval slots
640,Mandalay,640-Mandalay.txt,4626,,rocket_site_spawn
896,Manica e Sofala,896-Manica e Sofala.txt,2120,,naval slots
896,Manica e Sofala,896-Manica e Sofala.txt,12935,,naval slots
896,Manica e Sofala,896-Manica e Sofala.txt,12950,,rocket_site_spawn
327,Manila,327-Philippines.txt,1221,Batangas,naval slots
327,Manila,327-Philippines.txt,1288,,naval slots
327,Manila,327-Philippines.txt,1388,,naval slots
327,Manila,327-Philippines.txt,4233,,rocket_site_spawn + naval slots
327,Manila,327-Philippines.txt,4288,Calapan,naval slots
327,Manila,327-Philippines.txt,7323,,naval slots
327,Manila,327-Philippines.txt,10236,,naval slots
327,Manila,327-Philippines.txt,10265,Manila,naval slots
327,Manila,327-Philippines.txt,10272,,naval slots
327,Manila,327-Philippines.txt,12236,,naval slots
990,Manipur,990-Manipur.txt,12322,,rocket_site_spawn
467,Manitoba,467-Manitoba.txt,3721,,rocket_site_spawn
497,Maranhão,497-Maranhao.txt,2150,,rocket_site_spawn
497,Maranhão,497-Maranhao.txt,5220,,naval slots
497,Maranhão,497-Maranhao.txt,12933,São Luís,naval slots
648,Marcus Island,648-Marcus Island.txt,13026,,rocket_site_spawn + naval slots
833,Mari El,833 - Mari El.txt,3361,,rocket_site_spawn
1080,Marlborough,1080 - Marlborough.txt,4819,,naval slots
1080,Marlborough,1080 - Marlborough.txt,7839,,naval slots
1080,Marlborough,1080 - Marlborough.txt,8204,,rocket_site_spawn + naval slots
1080,Marlborough,1080 - Marlborough.txt,10650,,naval slots
1080,Marlborough,1080 - Marlborough.txt,12632,Nelson,naval slots
462,Marrakech,462-Southern Morocco.txt,1102,,naval slots
462,Marrakech,462-Southern Morocco.txt,4933,,rocket_site_spawn
462,Marrakech,462-Southern Morocco.txt,5046,,naval slots
462,Marrakech,462-Southern Morocco.txt,7203,,naval slots
633,Marshall Islands,633-Marshall Islands.txt,1002,,naval slots
633,Marshall Islands,633-Marshall Islands.txt,13039,,naval slots
633,Marshall Islands,633-Marshall Islands.txt,13040,,naval slots
633,Marshall Islands,633-Marshall Islands.txt,13041,Kwajalein,naval slots
633,Marshall Islands,633-Marshall Islands.txt,13042,,naval slots
633,Marshall Islands,633-Marshall Islands.txt,13043,,naval slots
633,Marshall Islands,633-Marshall Islands.txt,13044,,naval slots
633,Marshall Islands,633-Marshall Islands.txt,13045,,rocket_site_spawn + naval slots
633,Marshall Islands,633-Marshall Islands.txt,13046,Eniwetok,naval slots
361,Maryland,361-Maryland.txt,3957,Washington,naval slots
361,Maryland,361-Maryland.txt,6892,,rocket_site_spawn + naval slots
361,Maryland,361-Maryland.txt,6984,Baltimore,naval slots
361,Maryland,361-Maryland.txt,9758,,naval slots
361,Maryland,361-Maryland.txt,9786,,naval slots
361,Maryland,361-Maryland.txt,11892,,naval slots
280,Mato Grosso,280-Brazil.txt,2204,,rocket_site_spawn
452,Matrouh,452-Marsa Matruh.txt,7079,,naval slots
452,Matrouh,452-Marsa Matruh.txt,9989,Sidi Barrani,naval slots
452,Matrouh,452-Marsa Matruh.txt,10061,Marsa Matruh,naval slots
452,Matrouh,452-Marsa Matruh.txt,11910,,naval slots
452,Matrouh,452-Marsa Matruh.txt,11967,,rocket_site_spawn + naval slots
863,Maurice,863-Maurice.txt,1356,,naval slots
863,Maurice,863-Maurice.txt,4769,,naval slots
863,Maurice,863-Maurice.txt,12223,Saguenay,rocket_site_spawn
557,Mauritania,557-Mauritania.txt,5034,Nouakchott,rocket_site_spawn + naval slots
557,Mauritania,557-Mauritania.txt,7992,,naval slots
786,Mauritanian Desert,786-Mauritanian Desert.txt,10838,,rocket_site_spawn
707,Mauritius,707-Mauritius.txt,13018,,rocket_site_spawn + naval slots
1007,Maymanah,1007-Maymanah.txt,12248,Kunduz,rocket_site_spawn
61,Mecklenburg,61-Mecklenburg.txt,321,Rostock,rocket_site_spawn + naval slots
61,Mecklenburg,61-Mecklenburg.txt,11305,Lübeck,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,1277,,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,1332,,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,1345,,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,4364,,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,4652,Medan,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,7463,,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,7673,,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,10225,,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,12113,,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,12168,,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,12184,,rocket_site_spawn + naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,12302,,naval slots
1049,Medan and Riouw,1049-Medan and Riouw.txt,13402,,naval slots
188,Memel,188-Memel.txt,3288,Memel,rocket_site_spawn + naval slots
511,Mendoza,511-Cuyo.txt,10964,Mendoza,rocket_site_spawn
345,Mersin,345-Mersin.txt,1122,,rocket_site_spawn + naval slots
345,Mersin,345-Mersin.txt,4008,,naval slots
345,Mersin,345-Mersin.txt,4124,,naval slots
345,Mersin,345-Mersin.txt,4127,,naval slots
345,Mersin,345-Mersin.txt,7026,,naval slots
345,Mersin,345-Mersin.txt,10056,Mersin,naval slots
345,Mersin,345-Mersin.txt,11810,Tarsus,naval slots
486,Meta,486-Meta.txt,5026,,rocket_site_spawn
277,Mexico City,277-Mexico.txt,7913,,rocket_site_spawn
393,Michigan,393-Michigan.txt,11731,,rocket_site_spawn
772,Middle Congo,772-Middle Congo.txt,12975,Loango,rocket_site_spawn + naval slots
31,Midi Pyrenees,31-Midi Pyrenees.txt,3946,,naval slots
31,Midi Pyrenees,31-Midi Pyrenees.txt,6931,,rocket_site_spawn
31,Midi Pyrenees,31-Midi Pyrenees.txt,9853,,naval slots
631,Midway Island,631-Midway Island.txt,13052,Midway,rocket_site_spawn + naval slots
265,Mikhaylovka,265-Mikhaylovka.txt,9464,,rocket_site_spawn
930,Mikkeli,930-Mikkeli.txt,9163,,rocket_site_spawn
245,Millerovo,245-Donetsk.txt,3519,,rocket_site_spawn
1018,Minami Kyūshū,1018 - South Kyushu.txt,1020,Miyazaki,naval slots
1018,Minami Kyūshū,1018 - South Kyushu.txt,1183,,naval slots
1018,Minami Kyūshū,1018 - South Kyushu.txt,4102,Kagoshima,naval slots
1018,Minami Kyūshū,1018 - South Kyushu.txt,4198,,naval slots
1018,Minami Kyūshū,1018 - South Kyushu.txt,7178,,naval slots
1018,Minami Kyūshū,1018 - South Kyushu.txt,11949,,naval slots
1018,Minami Kyūshū,1018 - South Kyushu.txt,12006,,naval slots
1018,Minami Kyūshū,1018 - South Kyushu.txt,12032,,rocket_site_spawn + naval slots
1019,Minami Tohoku,1019 - South Tohoku.txt,1024,,naval slots
1019,Minami Tohoku,1019 - South Tohoku.txt,4067,Sakata,rocket_site_spawn + naval slots
1019,Minami Tohoku,1019 - South Tohoku.txt,4118,Fukushima,naval slots
1019,Minami Tohoku,1019 - South Tohoku.txt,7169,Sendai,naval slots
496,Minas Gerais,496-Para.txt,2167,,rocket_site_spawn
391,Minnesota,391-Minnesota.txt,12597,,rocket_site_spawn
206,Minsk,206-Minsk.txt,3267,,rocket_site_spawn
307,Miranda,307-Venezuela.txt,4942,,rocket_site_spawn
307,Miranda,307-Venezuela.txt,7968,,naval slots
307,Miranda,307-Venezuela.txt,8113,Caracas,naval slots
307,Miranda,307-Venezuela.txt,10767,,naval slots
307,Miranda,307-Venezuela.txt,10823,,naval slots
307,Miranda,307-Venezuela.txt,10912,,naval slots
370,Mississippi,370-Mississippi.txt,4464,Biloxi,naval slots
370,Mississippi,370-Mississippi.txt,7668,,naval slots
370,Mississippi,370-Mississippi.txt,10753,,rocket_site_spawn
373,Missouri,373-Missouri.txt,10391,,rocket_site_spawn
801,Moesia,801-Moesia.txt,6842,,rocket_site_spawn
79,Moldova,79-moldovia.txt,6584,,rocket_site_spawn
905,Mombasa,905-Mombasa.txt,5210,Mombasa,naval slots
905,Mombasa,905-Mombasa.txt,6020,,rocket_site_spawn
388,Montana,388-Montana.txt,4741,,rocket_site_spawn
105,Montenegro,105-Montenegro.txt,6913,,rocket_site_spawn
105,Montenegro,105-Montenegro.txt,9809,Podgorica,naval slots
105,Montenegro,105-Montenegro.txt,9821,Kotor,naval slots
108,Morava,108-Eastern Serbia.txt,6998,,rocket_site_spawn
75,Moravia,75-Moravia.txt,3569,Brno,rocket_site_spawn
219,Moscow,219-Moscow Area.txt,9348,,rocket_site_spawn
42,Moselland,42-Rhineland.txt,3558,,rocket_site_spawn
676,Mosul,676-Mosul.txt,12372,,rocket_site_spawn
194,Mozyr,194-Pinsk Marches.txt,215,,rocket_site_spawn
135,Munster,135-Munster.txt,6289,,naval slots
135,Munster,135-Munster.txt,6405,,naval slots
135,Munster,135-Munster.txt,7394,Cork,naval slots
135,Munster,135-Munster.txt,9284,,rocket_site_spawn
135,Munster,135-Munster.txt,9405,,naval slots
135,Munster,135-Munster.txt,11237,Waterford,naval slots
135,Munster,135-Munster.txt,11334,,naval slots
46,Muntenia,46-Romania.txt,11636,,rocket_site_spawn
168,Murcia,168-Murcia.txt,10024,Murcia,naval slots
168,Murcia,168-Murcia.txt,10109,,naval slots
168,Murcia,168-Murcia.txt,11807,,rocket_site_spawn
213,Murmansk,213-Murmansk.txt,98,,naval slots
213,Murmansk,213-Murmansk.txt,116,,naval slots
213,Murmansk,213-Murmansk.txt,3121,,naval slots
213,Murmansk,213-Murmansk.txt,3134,Murmansk,naval slots
213,Murmansk,213-Murmansk.txt,3170,,naval slots
213,Murmansk,213-Murmansk.txt,6117,,naval slots
213,Murmansk,213-Murmansk.txt,6181,Kandalaksha,naval slots
213,Murmansk,213-Murmansk.txt,6194,,rocket_site_spawn
213,Murmansk,213-Murmansk.txt,9115,,naval slots
213,Murmansk,213-Murmansk.txt,9162,,naval slots
213,Murmansk,213-Murmansk.txt,9165,,naval slots
213,Murmansk,213-Murmansk.txt,9179,,naval slots
213,Murmansk,213-Murmansk.txt,9215,,naval slots
213,Murmansk,213-Murmansk.txt,9217,,naval slots
213,Murmansk,213-Murmansk.txt,11140,,naval slots
213,Murmansk,213-Murmansk.txt,11183,,naval slots
213,Murmansk,213-Murmansk.txt,11196,,naval slots
1013,Musandam,1013 -Musamdam.txt,13369,Khasab,rocket_site_spawn + naval slots
197,Mykolaiv,197-Mykolaiv.txt,3755,,naval slots
197,Mykolaiv,197-Mykolaiv.txt,11546,,naval slots
197,Mykolaiv,197-Mykolaiv.txt,11683,Mykolaiv,rocket_site_spawn + naval slots
425,Mysore,425-Mysore.txt,7244,Mangalore,naval slots
425,Mysore,425-Mysore.txt,7395,,naval slots
425,Mysore,425-Mysore.txt,12146,,rocket_site_spawn
865,N. Saskatchewan,865-Northern Saskatchewan.txt,4695,,rocket_site_spawn
472,N.W Territories,472-Northwest Territories.txt,7901,,rocket_site_spawn
322,Nagqu,322-Tibet.txt,2093,,rocket_site_spawn
547,Nairobi,547-East Africa.txt,10962,,rocket_site_spawn
858,Najiran,858-Najiran.txt,12768,,rocket_site_spawn
1035,Nanjing,1035 - Nanjing.txt,1099,,rocket_site_spawn
594,Nanning,594-Nanning.txt,10459,Bose,rocket_site_spawn
719,Natal,719-Natal.txt,1468,Durban,rocket_site_spawn + naval slots
719,Natal,719-Natal.txt,1833,,naval slots
719,Natal,719-Natal.txt,4696,Port Elizabeth,naval slots
719,Natal,719-Natal.txt,7576,,naval slots
719,Natal,719-Natal.txt,8178,,naval slots
725,Nauru,725-Nauru.txt,13038,Nauru,rocket_site_spawn + naval slots
172,Navarra,172-Navarre.txt,9857,,rocket_site_spawn
585,Navoi,585-Uzbekistan.txt,7501,,rocket_site_spawn
384,Nebraska,384-Nebraska.txt,1683,,rocket_site_spawn
292,Nejd,292-Saudi Arabia.txt,7995,,rocket_site_spawn
825,Nenets,825 - Nenetsia.txt,105,Naryan Mar,naval slots
825,Nenets,825 - Nenetsia.txt,198,,naval slots
825,Nenets,825 - Nenetsia.txt,3147,,naval slots
825,Nenets,825 - Nenetsia.txt,6040,,rocket_site_spawn + naval slots
825,Nenets,825 - Nenetsia.txt,6192,,naval slots
825,Nenets,825 - Nenetsia.txt,9205,,naval slots
825,Nenets,825 - Nenetsia.txt,10207,,naval slots
825,Nenets,825 - Nenetsia.txt,11047,,naval slots
825,Nenets,825 - Nenetsia.txt,11119,,naval slots
825,Nenets,825 - Nenetsia.txt,12530,,naval slots
323,Nepal,323-Nepal.txt,4386,,rocket_site_spawn
379,Nevada,379-Nevada.txt,12425,,rocket_site_spawn
210,Nevel,210-Bryansk.txt,207,,rocket_site_spawn
465,New Brunswick,465-New Brunswick.txt,1424,Moncton,naval slots
465,New Brunswick,465-New Brunswick.txt,4285,Saint John,naval slots
465,New Brunswick,465-New Brunswick.txt,4342,,naval slots
465,New Brunswick,465-New Brunswick.txt,4432,,rocket_site_spawn + naval slots
465,New Brunswick,465-New Brunswick.txt,7379,,naval slots
635,New Caledonia,635-New Caledonia.txt,1263,,naval slots
635,New Caledonia,635-New Caledonia.txt,4231,,naval slots
635,New Caledonia,635-New Caledonia.txt,4268,Noumea,naval slots
635,New Caledonia,635-New Caledonia.txt,7264,,naval slots
635,New Caledonia,635-New Caledonia.txt,10160,,naval slots
635,New Caledonia,635-New Caledonia.txt,12132,,rocket_site_spawn + naval slots
357,New England,357-New England.txt,905,,naval slots
357,New England,357-New England.txt,1338,,naval slots
357,New England,357-New England.txt,1619,,naval slots
357,New England,357-New England.txt,3712,,naval slots
357,New England,357-New England.txt,3732,,naval slots
357,New England,357-New England.txt,3906,,naval slots
357,New England,357-New England.txt,6732,Boston,naval slots
357,New England,357-New England.txt,6909,,naval slots
357,New England,357-New England.txt,7462,,naval slots
357,New England,357-New England.txt,9832,Providence,naval slots
357,New England,357-New England.txt,9847,,naval slots
357,New England,357-New England.txt,10247,,rocket_site_spawn
357,New England,357-New England.txt,11830,,naval slots
357,New England,357-New England.txt,12459,Bangor,naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,1389,,naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,4393,,naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,4418,,naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,7365,,naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,7614,,naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,10251,,naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,10423,,rocket_site_spawn + naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,12154,Madang,naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,12193,,naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,12237,Lae,naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,12240,Wewak,naval slots
979,New Guinea,979 - Kaiser Wilhelms Land.txt,12400,,naval slots
359,New Jersey,359-New Jersey.txt,6882,Newark,naval slots
359,New Jersey,359-New Jersey.txt,9801,,naval slots
359,New Jersey,359-New Jersey.txt,9864,,naval slots
359,New Jersey,359-New Jersey.txt,11740,,naval slots
359,New Jersey,359-New Jersey.txt,11782,,naval slots
359,New Jersey,359-New Jersey.txt,11900,,rocket_site_spawn + naval slots
376,New Mexico,376-New Mexico.txt,12552,,rocket_site_spawn
285,New South Wales,285-Austraila.txt,1611,,naval slots
285,New South Wales,285-Austraila.txt,2114,,rocket_site_spawn
285,New South Wales,285-Austraila.txt,4673,,naval slots
285,New South Wales,285-Austraila.txt,4763,,naval slots
285,New South Wales,285-Austraila.txt,4864,Cataract Dam,naval slots
285,New South Wales,285-Austraila.txt,7450,,naval slots
285,New South Wales,285-Austraila.txt,7520,Newcastle,naval slots
285,New South Wales,285-Austraila.txt,12406,Sydney,naval slots
285,New South Wales,285-Austraila.txt,12560,,naval slots
358,New York,358-New York.txt,859,,naval slots
358,New York,358-New York.txt,3878,New York,naval slots
358,New York,358-New York.txt,6717,,rocket_site_spawn
331,Newfoundland,331-Newfoundland.txt,7758,,naval slots
331,Newfoundland,331-Newfoundland.txt,7788,,naval slots
331,Newfoundland,331-Newfoundland.txt,12505,St. John's,naval slots
331,Newfoundland,331-Newfoundland.txt,12680,,rocket_site_spawn + naval slots
331,Newfoundland,331-Newfoundland.txt,12698,,naval slots
758,Ngari,758-Ngari.txt,8029,,rocket_site_spawn
317,Nicaragua,317-Nicaragua.txt,1988,,naval slots
317,Nicaragua,317-Nicaragua.txt,2075,Bluefields,naval slots
317,Nicaragua,317-Nicaragua.txt,10728,,rocket_site_spawn
317,Nicaragua,317-Nicaragua.txt,12738,Managua,naval slots
53,Niederbayern,53-Oberbayern.txt,11497,,rocket_site_spawn
781,Niger,781-Niger.txt,2056,Niamey,rocket_site_spawn
560,Nikolayevsk,560-TS 2.txt,1772,,naval slots
560,Nikolayevsk,560-TS 2.txt,4844,,naval slots
560,Nikolayevsk,560-TS 2.txt,7871,,naval slots
560,Nikolayevsk,560-TS 2.txt,10577,,naval slots
